Wall time,Step,Value
1540900863.408156,1,22.27686882019043
1540900863.493451,2,21.95618438720703
1540900863.518952,3,21.95618438720703
1540900863.618436,4,21.67169761657715
1540900863.646767,5,21.400426864624023
1540900863.677721,6,21.143840789794922
1540900863.921646,7,20.905216217041016
1540900864.191524,8,20.66027069091797
1540900864.218932,9,20.41827964782715
1540900864.247458,10,20.190004348754883
1540900864.29947,10,20.190004348754883
1540900864.328926,11,19.970895767211914
1540900864.777165,12,19.768152236938477
1540900864.803409,13,19.591379165649414
1540900864.832874,14,19.39358901977539
1540900864.860384,15,19.19512367248535
1540900864.896442,16,19.008251190185547
1540900865.431436,17,18.837228775024414
1540900865.457731,18,18.66794776916504
1540900865.490197,19,18.50016975402832
1540900865.517686,20,18.320796966552734
1540900865.557945,20,18.320796966552734
1540900865.582454,21,18.151517868041992
1540900865.916502,22,17.986845016479492
1540900866.187231,23,17.833393096923828
1540900866.216014,24,17.683713912963867
1540900866.244803,25,17.53643035888672
1540900866.274347,26,17.38627052307129
1540900866.691691,27,17.24017333984375
1540900866.928303,28,17.099451065063477
1540900866.955917,29,16.958904266357422
1540900866.981339,30,16.8207950592041
1540900867.0217,30,16.8207950592041
1540900867.05093,31,16.668289184570312
1540900867.753837,32,16.538145065307617
1540900867.781189,33,16.392911911010742
1540900867.810998,34,16.260950088500977
1540900867.838701,35,16.1263427734375
1540900867.866274,36,16.00366973876953
1540900868.253984,37,15.875744819641113
1540900868.471427,38,15.753013610839844
1540900868.497775,39,15.634578704833984
1540900868.526176,40,15.507878303527832
1540900868.566836,40,15.507878303527832
1540900868.594799,41,15.390375137329102
1540900869.212652,42,15.275199890136719
1540900869.23605,43,15.161247253417969
1540900869.269421,44,15.043356895446777
1540900869.296141,45,14.931602478027344
1540900869.326045,46,14.824201583862305
1540900869.763314,47,14.709059715270996
1540900870.384997,48,14.60721492767334
1540900870.412043,49,14.49715518951416
1540900870.440831,50,14.389989852905273
1540900870.479917,50,14.389989852905273
1540900870.507288,51,14.277037620544434
1540900870.890079,52,14.161952018737793
1540900870.988045,53,14.06592845916748
1540900871.015268,54,13.955827713012695
1540900871.042995,55,13.865861892700195
1540900871.074628,56,13.76671028137207
1540900871.35958,57,13.658404350280762
1540900871.622545,58,13.564488410949707
1540900871.650823,59,13.467207908630371
1540900871.678366,60,13.365720748901367
1540900871.719455,60,13.365720748901367
1540900871.745662,61,13.259166717529297
1540900872.160548,62,13.169342041015625
1540900872.24191,63,13.078722953796387
1540900872.270033,64,12.986815452575684
1540900872.299168,65,12.90609359741211
1540900872.327998,66,12.81299114227295
1540900872.702823,67,12.725107192993164
1540900872.961378,68,12.636507034301758
1540900872.990409,69,12.544427871704102
1540900873.016745,70,12.451603889465332
1540900873.06221,70,12.451603889465332
1540900873.092635,71,12.371574401855469
1540900873.510341,72,12.273569107055664
1540900873.603655,73,12.184536933898926
1540900873.632028,74,12.099387168884277
1540900873.659572,75,12.019108772277832
1540900873.692999,76,11.939311027526855
1540900874.239699,77,11.866828918457031
1540900874.283801,78,11.782926559448242
1540900874.312945,79,11.700987815856934
1540900874.341558,80,11.622246742248535
1540900874.383344,80,11.622246742248535
1540900874.41314,81,11.546497344970703
1540900874.73478,82,11.474776268005371
1540900874.979607,83,11.40032958984375
1540900875.007704,84,11.323753356933594
1540900875.034981,85,11.245279312133789
1540900875.066036,86,11.167254447937012
1540900875.842049,87,11.106022834777832
1540900875.871305,88,11.043582916259766
1540900875.900157,89,10.97756290435791
1540900875.927315,90,10.906217575073242
1540900875.969052,90,10.906217575073242
1540900875.995582,91,10.841530799865723
1540900876.629512,92,10.774518013000488
1540900876.656789,93,10.707374572753906
1540900876.689238,94,10.635910034179688
1540900876.723656,95,10.569269180297852
1540900876.750734,96,10.497518539428711
1540900877.072084,97,10.429458618164062
1540900877.277129,98,10.363489151000977
1540900877.304273,99,10.298113822937012
1540900877.334505,100,10.24136734008789
1540900877.373506,100,10.24136734008789
1540900877.403643,101,10.1798095703125
1540900877.850575,102,10.122337341308594
1540900877.894367,103,10.064885139465332
1540900877.923803,104,10.005537033081055
1540900877.94872,105,9.941658020019531
1540900877.980109,106,9.88215160369873
1540900878.34032,107,9.82673454284668
1540900878.394328,108,9.765228271484375
1540900878.422832,109,9.719449996948242
1540900878.450977,110,9.661320686340332
1540900878.491427,110,9.661320686340332
1540900878.518075,111,9.606202125549316
1540900879.278276,112,9.549795150756836
1540900879.30592,113,9.487008094787598
1540900879.333245,114,9.433084487915039
1540900879.362049,115,9.387458801269531
1540900879.395759,116,9.329841613769531
1540900880.010686,117,9.277921676635742
1540900880.036187,118,9.2214937210083
1540900880.063575,119,9.175738334655762
1540900880.088962,120,9.121264457702637
1540900880.127572,120,9.121264457702637
1540900880.15668,121,9.06761646270752
1540900880.561948,122,9.015816688537598
1540900880.617459,123,8.967672348022461
1540900880.644794,124,8.91429328918457
1540900880.673551,125,8.863683700561523
1540900880.703772,126,8.8115234375
1540900880.982125,127,8.75700569152832
1540900881.642225,128,8.699929237365723
1540900881.669788,129,8.650713920593262
1540900881.698186,130,8.606525421142578
1540900881.736988,130,8.606525421142578
1540900881.768006,131,8.56208324432373
1540900882.13405,132,8.511038780212402
1540900882.226601,133,8.466044425964355
1540900882.257453,134,8.41231632232666
1540900882.283361,135,8.371935844421387
1540900882.315837,136,8.325937271118164
1540900882.719359,137,8.27463436126709
1540900882.767634,138,8.234099388122559
1540900882.79657,139,8.186246871948242
1540900882.825946,140,8.155592918395996
1540900882.868382,140,8.155592918395996
1540900882.894769,141,8.112515449523926
1540900883.391858,142,8.074997901916504
1540900883.421458,143,8.0197114944458
1540900883.449035,144,7.977260589599609
1540900883.480914,145,7.930650234222412
1540900883.510497,146,7.882662773132324
1540900883.896167,147,7.843066215515137
1540900884.10892,148,7.8001909255981445
1540900884.138359,149,7.7605671882629395
1540900884.166036,150,7.725170612335205
1540900884.205101,150,7.725170612335205
1540900884.232209,151,7.686941146850586
1540900884.709432,152,7.649658679962158
1540900884.738243,153,7.612832546234131
1540900884.76765,154,7.571192741394043
1540900884.797501,155,7.531545639038086
1540900884.826802,156,7.4935503005981445
1540900885.387041,157,7.450381755828857
1540900885.41357,158,7.415482997894287
1540900885.441723,159,7.382967948913574
1540900885.470192,160,7.34888219833374
1540900885.511241,160,7.34888219833374
1540900885.540142,161,7.317916393280029
1540900886.075703,162,7.275272846221924
1540900886.103058,163,7.244203567504883
1540900886.138091,164,7.204524993896484
1540900886.166605,165,7.171721458435059
1540900886.199967,166,7.142771244049072
1540900886.586378,167,7.116000652313232
1540900886.861349,168,7.086344242095947
1540900886.887579,169,7.048929214477539
1540900886.917388,170,7.01540994644165
1540900886.959517,170,7.01540994644165
1540900886.987405,171,6.983351707458496
1540900887.548779,172,6.94706916809082
1540900887.576361,173,6.91293478012085
1540900887.603304,174,6.873303413391113
1540900887.632718,175,6.8367204666137695
1540900887.663513,176,6.802624702453613
1540900888.012778,177,6.776946067810059
1540900888.27304,178,6.747062683105469
1540900888.303005,179,6.71278190612793
1540900888.32927,180,6.68049955368042
1540900888.370396,180,6.68049955368042
1540900888.397913,181,6.648665904998779
1540900889.12393,182,6.622640132904053
1540900889.151337,183,6.59013557434082
1540900889.182581,184,6.556345462799072
1540900889.212566,185,6.527413845062256
1540900889.24596,186,6.500411033630371
1540900889.55833,187,6.470567226409912
1540900889.760763,188,6.441574573516846
1540900889.787372,189,6.41557502746582
1540900889.820232,190,6.381319999694824
1540900889.860635,190,6.381319999694824
1540900889.890264,191,6.352666854858398
1540900890.316215,192,6.320782661437988
1540900890.370708,193,6.298316955566406
1540900890.396771,194,6.278927326202393
1540900890.422301,195,6.2549357414245605
1540900890.452305,196,6.227446556091309
